##########################################################################################
### MCD_v6.1 with climatology average solar scenario.
### Ls 0.0deg. Altitude 0.0 m ALS. Local time 12.0h (at longitude 0) 
### --------------------------------------------------------------------------------------
### Column 1 is East longitude (degrees)
### Columns 2+ are Temperature (K)
### Line 1 is North latitude (degrees)
### --------------------------------------------------------------------------------------
### Retrieved on: 2025-12-12T13:33:47.884776
### Mars Climate Database (c) LMD/OU/IAA/ESA/CNES
##########################################################################################
---- ||   -9.00000e+01   -8.61702e+01   -8.23404e+01   -7.85106e+01   -7.46809e+01   -7.08511e+01   -6.70213e+01   -6.31915e+01   -5.93617e+01   -5.55319e+01   -5.17021e+01   -4.78723e+01   -4.40426e+01   -4.02128e+01   -3.63830e+01   -3.25532e+01   -2.87234e+01   -2.48936e+01   -2.10638e+01   -1.72340e+01   -1.34043e+01   -9.57447e+00   -5.74468e+00   -1.91489e+00    1.91489e+00    5.74468e+00    9.57447e+00    1.34043e+01    1.72340e+01    2.10638e+01    2.48936e+01    2.87234e+01    3.25532e+01    3.63830e+01    4.02128e+01    4.40426e+01    4.78723e+01    5.17021e+01    5.55319e+01    5.93617e+01    6.31915e+01    6.70213e+01    7.08511e+01    7.46809e+01    7.85106e+01    8.23404e+01    8.61702e+01    9.00000e+01
-----------------------------------
-077 ||    1.44440e+02    1.54613e+02    1.57509e+02    1.58672e+02    1.57776e+02    1.59447e+02    1.62719e+02    1.66190e+02    1.71028e+02    1.76634e+02    1.80020e+02    1.81851e+02    1.82785e+02    1.83754e+02    1.83832e+02    1.85970e+02    1.89528e+02    1.92510e+02    1.93306e+02    1.91996e+02    1.90787e+02    1.92223e+02    1.90724e+02    1.85263e+02    1.81153e+02    1.77974e+02    1.76844e+02    1.76604e+02    1.75630e+02    1.74475e+02    1.74115e+02    1.67969e+02    1.59339e+02    1.56685e+02    1.58243e+02    1.67858e+02    1.74817e+02    1.75464e+02    1.70238e+02    1.65161e+02    1.58931e+02    1.51750e+02    1.50592e+02    1.50565e+02    1.50482e+02    1.49714e+02    1.48433e+02    1.47793e+02
-071 ||    1.44440e+02    1.54490e+02    1.57804e+02    1.60104e+02    1.60487e+02    1.61616e+02    1.65421e+02    1.69230e+02    1.74386e+02    1.80350e+02    1.84165e+02    1.86721e+02    1.88352e+02    1.90753e+02    1.92744e+02    1.94128e+02    1.96164e+02    1.98412e+02    1.99533e+02    1.99658e+02    2.00574e+02    2.00914e+02    1.98268e+02    1.94801e+02    1.93467e+02    1.93460e+02    1.93141e+02    1.92731e+02    1.91548e+02    1.89237e+02    1.87416e+02    1.85103e+02    1.82477e+02    1.80837e+02    1.78259e+02    1.78719e+02    1.80280e+02    1.78436e+02    1.72588e+02    1.64906e+02    1.59555e+02    1.52296e+02    1.50687e+02    1.50588e+02    1.50517e+02    1.49709e+02    1.48512e+02    1.47793e+02
-065 ||    1.44440e+02    1.54494e+02    1.58352e+02    1.61589e+02    1.63285e+02    1.64354e+02    1.68402e+02    1.72645e+02    1.78443e+02    1.84677e+02    1.88853e+02    1.92236e+02    1.94943e+02    1.98196e+02    2.01199e+02    2.03620e+02    2.05014e+02    2.06335e+02    2.07036e+02    2.07669e+02    2.08584e+02    2.07911e+02    2.06574e+02    2.05866e+02    2.04848e+02    2.04172e+02    2.03918e+02    2.03293e+02    2.02464e+02    2.01255e+02    1.99943e+02    1.97926e+02    1.95054e+02    1.91400e+02    1.88411e+02    1.86848e+02    1.85025e+02    1.81357e+02    1.75906e+02    1.66117e+02    1.58324e+02    1.52343e+02    1.50760e+02    1.50591e+02    1.50575e+02    1.49557e+02    1.48595e+02    1.47793e+02
-060 ||    1.44440e+02    1.54602e+02    1.58845e+02    1.62969e+02    1.65820e+02    1.66954e+02    1.71835e+02    1.76233e+02    1.82693e+02    1.89310e+02    1.94212e+02    1.98020e+02    2.01734e+02    2.05303e+02    2.08476e+02    2.11219e+02    2.13502e+02    2.15244e+02    2.16465e+02    2.17504e+02    2.17860e+02    2.17682e+02    2.17290e+02    2.15860e+02    2.14218e+02    2.13558e+02    2.12775e+02    2.11930e+02    2.11632e+02    2.10951e+02    2.09820e+02    2.07901e+02    2.05261e+02    2.00534e+02    1.96763e+02    1.94251e+02    1.90642e+02    1.85540e+02    1.78857e+02    1.66868e+02    1.54053e+02    1.51191e+02    1.50733e+02    1.50608e+02    1.50560e+02    1.49686e+02    1.48646e+02    1.47793e+02
-054 ||    1.44440e+02    1.51186e+02    1.59075e+02    1.63759e+02    1.68332e+02    1.69722e+02    1.75544e+02    1.80505e+02    1.87070e+02    1.93518e+02    1.98821e+02    2.03798e+02    2.08333e+02    2.12286e+02    2.15474e+02    2.18104e+02    2.20736e+02    2.22963e+02    2.25054e+02    2.26746e+02    2.27651e+02    2.28055e+02    2.26688e+02    2.25284e+02    2.23461e+02    2.21973e+02    2.20915e+02    2.20030e+02    2.19720e+02    2.19241e+02    2.17412e+02    2.14693e+02    2.11921e+02    2.07694e+02    2.03677e+02    2.00408e+02    1.95545e+02    1.89464e+02    1.81240e+02    1.67271e+02    1.53270e+02    1.50924e+02    1.50740e+02    1.50637e+02    1.50518e+02    1.49994e+02    1.48692e+02    1.47793e+02
-048 ||    1.44440e+02    1.44761e+02    1.59174e+02    1.64530e+02    1.70682e+02    1.72671e+02    1.78873e+02    1.85564e+02    1.91903e+02    1.97684e+02    2.02818e+02    2.08560e+02    2.14060e+02    2.18733e+02    2.22700e+02    2.25471e+02    2.27979e+02    2.30407e+02    2.32921e+02    2.34699e+02    2.35654e+02    2.36041e+02    2.34783e+02    2.33694e+02    2.31513e+02    2.29864e+02    2.28593e+02    2.27114e+02    2.25370e+02    2.24106e+02    2.23058e+02    2.21203e+02    2.17948e+02    2.14186e+02    2.10461e+02    2.06292e+02    2.00184e+02    1.93091e+02    1.83664e+02    1.67470e+02    1.52906e+02    1.50857e+02    1.50769e+02    1.50648e+02    1.50564e+02    1.50168e+02    1.48753e+02    1.47793e+02
-042 ||    1.44440e+02    1.44730e+02    1.59137e+02    1.64291e+02    1.72269e+02    1.76061e+02    1.83101e+02    1.90838e+02    1.97338e+02    2.02186e+02    2.07418e+02    2.13442e+02    2.19204e+02    2.24613e+02    2.29836e+02    2.33924e+02    2.36147e+02    2.38207e+02    2.40788e+02    2.42948e+02    2.43170e+02    2.42624e+02    2.42331e+02    2.41222e+02    2.38613e+02    2.37180e+02    2.35549e+02    2.33916e+02    2.32347e+02    2.31446e+02    2.30806e+02    2.29103e+02    2.25995e+02    2.21962e+02    2.17355e+02    2.12266e+02    2.05171e+02    1.96565e+02    1.85558e+02    1.67793e+02    1.52940e+02    1.50871e+02    1.50796e+02    1.50656e+02    1.50554e+02    1.50127e+02    1.48869e+02    1.47793e+02
-037 ||    1.44440e+02    1.48448e+02    1.59411e+02    1.64342e+02    1.73960e+02    1.79802e+02    1.88105e+02    1.95484e+02    2.02498e+02    2.07955e+02    2.12773e+02    2.19266e+02    2.24992e+02    2.30685e+02    2.36881e+02    2.41884e+02    2.43830e+02    2.44983e+02    2.47536e+02    2.50908e+02    2.51164e+02    2.48993e+02    2.49520e+02    2.48823e+02    2.45805e+02    2.43539e+02    2.41443e+02    2.40141e+02    2.38950e+02    2.38568e+02    2.38067e+02    2.35628e+02    2.32156e+02    2.28534e+02    2.23603e+02    2.17864e+02    2.09991e+02    1.99976e+02    1.86974e+02    1.68068e+02    1.52975e+02    1.50887e+02    1.50811e+02    1.50683e+02    1.50508e+02    1.49930e+02    1.49002e+02    1.47793e+02
-031 ||    1.44440e+02    1.54658e+02    1.59526e+02    1.65263e+02    1.74769e+02    1.82720e+02    1.91985e+02    1.99937e+02    2.07878e+02    2.13785e+02    2.18768e+02    2.25232e+02    2.30969e+02    2.36605e+02    2.43310e+02    2.48764e+02    2.51067e+02    2.51953e+02    2.53168e+02    2.55499e+02    2.58164e+02    2.58362e+02    2.57760e+02    2.56622e+02    2.52898e+02    2.49368e+02    2.47766e+02    2.46611e+02    2.45188e+02    2.44753e+02    2.43985e+02    2.41309e+02    2.37677e+02    2.34181e+02    2.29150e+02    2.23005e+02    2.14618e+02    2.03782e+02    1.89229e+02    1.68667e+02    1.53043e+02    1.50887e+02    1.50806e+02    1.50691e+02    1.50464e+02    1.49726e+02    1.49081e+02    1.47793e+02
-025 ||    1.44440e+02    1.53123e+02    1.59678e+02    1.65763e+02    1.75291e+02    1.85671e+02    1.95908e+02    2.04590e+02    2.12654e+02    2.18310e+02    2.24256e+02    2.30304e+02    2.36395e+02    2.42211e+02    2.48749e+02    2.54348e+02    2.57088e+02    2.58473e+02    2.60283e+02    2.62871e+02    2.64980e+02    2.66158e+02    2.65768e+02    2.64187e+02    2.59809e+02    2.56152e+02    2.54846e+02    2.53377e+02    2.52355e+02    2.51853e+02    2.50435e+02    2.47241e+02    2.43356e+02    2.39755e+02    2.34676e+02    2.28118e+02    2.19276e+02    2.07703e+02    1.91958e+02    1.69466e+02    1.53110e+02    1.50872e+02    1.50774e+02    1.50668e+02    1.50423e+02    1.49546e+02    1.49131e+02    1.47793e+02
